country,allocKey,iso3,admin1,admin2,year,value
Ethiopia,10142612,ETH,SNNP,Burji Special Woreda,2005,133.5
Ethiopia,10142613,ETH,SNNP,Burji Special Woreda,2005,0.0
Ethiopia,10142614,ETH,SNNP,Burji Special Woreda,2005,4.4
Ethiopia,10142615,ETH,SNNP,Burji Special Woreda,2005,60.3
Ethiopia,10152613,ETH,SNNP,Burji Special Woreda,2005,0.1
Ethiopia,10162613,ETH,SNNP,Burji Special Woreda,2005,0.1
Ethiopia,10172615,ETH,SNNP,Burji Special Woreda,2005,4.8
Ethiopia,9932608,ETH,SNNP,Dawuro,2005,0.0
Ethiopia,9942603,ETH,SNNP,Dawuro,2005,0.1
Ethiopia,9942604,ETH,SNNP,Dawuro,2005,0.1
Ethiopia,9942605,ETH,SNNP,Dawuro,2005,0.1
Ethiopia,9942608,ETH,SNNP,Dawuro,2005,1.5
Ethiopia,9942609,ETH,SNNP,Dawuro,2005,0.0
Ethiopia,9952603,ETH,SNNP,Dawuro,2005,0.7
Ethiopia,9952604,ETH,SNNP,Dawuro,2005,0.8
Ethiopia,9952605,ETH,SNNP,Dawuro,2005,759.8
Ethiopia,9952606,ETH,SNNP,Dawuro,2005,1.1
Ethiopia,9952607,ETH,SNNP,Dawuro,2005,23.1
Ethiopia,9952608,ETH,SNNP,Dawuro,2005,1.0
Ethiopia,9952609,ETH,SNNP,Dawuro,2005,0.8
Ethiopia,9952610,ETH,SNNP,Dawuro,2005,0.0
Ethiopia,9962603,ETH,SNNP,Dawuro,2005,0.0
Ethiopia,9962604,ETH,SNNP,Dawuro,2005,0.6
Ethiopia,9962605,ETH,SNNP,Dawuro,2005,1.3
Ethiopia,9962606,ETH,SNNP,Dawuro,2005,1.7
Ethiopia,9962607,ETH,SNNP,Dawuro,2005,1.6
Ethiopia,9962608,ETH,SNNP,Dawuro,2005,417.0
Ethiopia,9972604,ETH,SNNP,Dawuro,2005,0.8
Ethiopia,9972605,ETH,SNNP,Dawuro,2005,1.3
Ethiopia,9972606,ETH,SNNP,Dawuro,2005,0.0
Ethiopia,9972607,ETH,SNNP,Dawuro,2005,0.9
Ethiopia,9972608,ETH,SNNP,Dawuro,2005,0.1
Ethiopia,9982604,ETH,SNNP,Dawuro,2005,0.7
Ethiopia,9982605,ETH,SNNP,Dawuro,2005,0.0
Ethiopia,9982606,ETH,SNNP,Dawuro,2005,0.7
Ethiopia,9982607,ETH,SNNP,Dawuro,2005,1.0
Ethiopia,9982609,ETH,SNNP,Dawuro,2005,0.3
Ethiopia,9992606,ETH,SNNP,Dawuro,2005,128.2
Ethiopia,10122607,ETH,SNNP,Derashe Special Woreda,2005,0.8
Ethiopia,10122609,ETH,SNNP,Derashe Special Woreda,2005,32.4
Ethiopia,10122610,ETH,SNNP,Derashe Special Woreda,2005,31.8
Ethiopia,10132605,ETH,SNNP,Derashe Special Woreda,2005,0.4
Ethiopia,10132607,ETH,SNNP,Derashe Special Woreda,2005,32.2
Ethiopia,10132608,ETH,SNNP,Derashe Special Woreda,2005,33.3
Ethiopia,10132610,ETH,SNNP,Derashe Special Woreda,2005,30.3
Ethiopia,10142605,ETH,SNNP,Derashe Special Woreda,2005,0.0
Ethiopia,10142607,ETH,SNNP,Derashe Special Woreda,2005,33.7
Ethiopia,10142608,ETH,SNNP,Derashe Special Woreda,2005,35.1
Ethiopia,10012601,ETH,SNNP,Gamo Gofa,2005,51.9
Ethiopia,10012602,ETH,SNNP,Gamo Gofa,2005,52.1
Ethiopia,10012603,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10012609,ETH,SNNP,Gamo Gofa,2005,3.9
Ethiopia,10012610,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10022600,ETH,SNNP,Gamo Gofa,2005,52.1
Ethiopia,10022601,ETH,SNNP,Gamo Gofa,2005,52.2
Ethiopia,10022602,ETH,SNNP,Gamo Gofa,2005,52.1
Ethiopia,10022605,ETH,SNNP,Gamo Gofa,2005,105.1
Ethiopia,10022609,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10022612,ETH,SNNP,Gamo Gofa,2005,110.1
Ethiopia,10022613,ETH,SNNP,Gamo Gofa,2005,110.9
Ethiopia,10022614,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10032599,ETH,SNNP,Gamo Gofa,2005,51.8
Ethiopia,10032600,ETH,SNNP,Gamo Gofa,2005,52.5
Ethiopia,10032601,ETH,SNNP,Gamo Gofa,2005,52.3
Ethiopia,10032603,ETH,SNNP,Gamo Gofa,2005,99.2
Ethiopia,10032604,ETH,SNNP,Gamo Gofa,2005,105.2
Ethiopia,10032605,ETH,SNNP,Gamo Gofa,2005,105.3
Ethiopia,10032612,ETH,SNNP,Gamo Gofa,2005,110.4
Ethiopia,10032613,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10032614,ETH,SNNP,Gamo Gofa,2005,4.8
Ethiopia,10042599,ETH,SNNP,Gamo Gofa,2005,5.9
Ethiopia,10042600,ETH,SNNP,Gamo Gofa,2005,67.3
Ethiopia,10042602,ETH,SNNP,Gamo Gofa,2005,105.2
Ethiopia,10042603,ETH,SNNP,Gamo Gofa,2005,105.8
Ethiopia,10042604,ETH,SNNP,Gamo Gofa,2005,93.2
Ethiopia,10042610,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10042611,ETH,SNNP,Gamo Gofa,2005,180.2
Ethiopia,10042612,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10042613,ETH,SNNP,Gamo Gofa,2005,5.9
Ethiopia,10052601,ETH,SNNP,Gamo Gofa,2005,3156.4
Ethiopia,10052602,ETH,SNNP,Gamo Gofa,2005,105.7
Ethiopia,10052603,ETH,SNNP,Gamo Gofa,2005,130.7
Ethiopia,10052609,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10052610,ETH,SNNP,Gamo Gofa,2005,189.2
Ethiopia,10052611,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10052612,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10052613,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10052614,ETH,SNNP,Gamo Gofa,2005,0.8
Ethiopia,10062603,ETH,SNNP,Gamo Gofa,2005,5.9
Ethiopia,10062608,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10062609,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10062610,ETH,SNNP,Gamo Gofa,2005,200.0
Ethiopia,10062611,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10062612,ETH,SNNP,Gamo Gofa,2005,210.2
Ethiopia,10062613,ETH,SNNP,Gamo Gofa,2005,0.6
Ethiopia,10062614,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10092602,ETH,SNNP,Gamo Gofa,2005,0.7
Ethiopia,10072602,ETH,SNNP,Gamo Gofa,2005,79.3
Ethiopia,10072607,ETH,SNNP,Gamo Gofa,2005,103.8
Ethiopia,10072608,ETH,SNNP,Gamo Gofa,2005,4461.7
Ethiopia,10072609,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10072610,ETH,SNNP,Gamo Gofa,2005,2757.0
Ethiopia,10072611,ETH,SNNP,Gamo Gofa,2005,5.9
Ethiopia,10072612,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10072613,ETH,SNNP,Gamo Gofa,2005,0.2
Ethiopia,10082602,ETH,SNNP,Gamo Gofa,2005,63.8
Ethiopia,10082603,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10082607,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10082608,ETH,SNNP,Gamo Gofa,2005,117.3
Ethiopia,10082609,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10082610,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10082611,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10082612,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10092605,ETH,SNNP,Gamo Gofa,2005,2.2
Ethiopia,10092606,ETH,SNNP,Gamo Gofa,2005,94.2
Ethiopia,10092607,ETH,SNNP,Gamo Gofa,2005,119.6
Ethiopia,10092608,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10092609,ETH,SNNP,Gamo Gofa,2005,141.0
Ethiopia,10092611,ETH,SNNP,Gamo Gofa,2005,0.3
Ethiopia,10092613,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10102606,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10102607,ETH,SNNP,Gamo Gofa,2005,146.0
Ethiopia,10102608,ETH,SNNP,Gamo Gofa,2005,160.6
Ethiopia,10102610,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10102611,ETH,SNNP,Gamo Gofa,2005,1.1
Ethiopia,10112610,ETH,SNNP,Gamo Gofa,2005,2.1
Ethiopia,10122605,ETH,SNNP,Gamo Gofa,2005,0.1
Ethiopia,10122606,ETH,SNNP,Gamo Gofa,2005,0.0
Ethiopia,10042620,ETH,SNNP,Gedeo,2005,0.1
Ethiopia,10042621,ETH,SNNP,Gedeo,2005,0.0
Ethiopia,10052619,ETH,SNNP,Gedeo,2005,0.0
Ethiopia,10052620,ETH,SNNP,Gedeo,2005,0.0
Ethiopia,10052621,ETH,SNNP,Gedeo,2005,0.0
Ethiopia,10062619,ETH,SNNP,Gedeo,2005,0.1
Ethiopia,10062620,ETH,SNNP,Gedeo,2005,0.0
Ethiopia,10062621,ETH,SNNP,Gedeo,2005,0.1
Ethiopia,10072618,ETH,SNNP,Gedeo,2005,0.1
Ethiopia,10072619,ETH,SNNP,Gedeo,2005,0.0
Ethiopia,10072620,ETH,SNNP,Gedeo,2005,0.1
Ethiopia,10082618,ETH,SNNP,Gedeo,2005,0.0
Ethiopia,10082619,ETH,SNNP,Gedeo,2005,131.3
Ethiopia,10082620,ETH,SNNP,Gedeo,2005,0.3
Ethiopia,10092619,ETH,SNNP,Gedeo,2005,125.6
Ethiopia,10092620,ETH,SNNP,Gedeo,2005,0.3
Ethiopia,10102620,ETH,SNNP,Gedeo,2005,0.3
Ethiopia,9802611,ETH,SNNP,Guraghe,2005,13.7
Ethiopia,9802617,ETH,SNNP,Guraghe,2005,1235.4
Ethiopia,9802618,ETH,SNNP,Guraghe,2005,340.0
Ethiopia,9802619,ETH,SNNP,Guraghe,2005,21.6
Ethiopia,9802620,ETH,SNNP,Guraghe,2005,23.2
Ethiopia,9802622,ETH,SNNP,Guraghe,2005,21.2
Ethiopia,9802623,ETH,SNNP,Guraghe,2005,23.8
Ethiopia,9802624,ETH,SNNP,Guraghe,2005,23.0
Ethiopia,9812612,ETH,SNNP,Guraghe,2005,12.6
Ethiopia,9812613,ETH,SNNP,Guraghe,2005,0.0
Ethiopia,9812614,ETH,SNNP,Guraghe,2005,33.8
Ethiopia,9812615,ETH,SNNP,Guraghe,2005,307.5
Ethiopia,9812618,ETH,SNNP,Guraghe,2005,20.2
Ethiopia,9812619,ETH,SNNP,Guraghe,2005,21.1
Ethiopia,9812620,ETH,SNNP,Guraghe,2005,1784.0
Ethiopia,9812622,ETH,SNNP,Guraghe,2005,23.2
Ethiopia,9812623,ETH,SNNP,Guraghe,2005,1161.3
Ethiopia,9812624,ETH,SNNP,Guraghe,2005,22.4
Ethiopia,9822613,ETH,SNNP,Guraghe,2005,17.1
Ethiopia,9822616,ETH,SNNP,Guraghe,2005,30.9
Ethiopia,9822617,ETH,SNNP,Guraghe,2005,32.6
Ethiopia,9822618,ETH,SNNP,Guraghe,2005,30.3
Ethiopia,9822619,ETH,SNNP,Guraghe,2005,27.1
Ethiopia,9822620,ETH,SNNP,Guraghe,2005,1174.3
Ethiopia,9822621,ETH,SNNP,Guraghe,2005,38.7
Ethiopia,9822622,ETH,SNNP,Guraghe,2005,0.0
Ethiopia,9822623,ETH,SNNP,Guraghe,2005,0.0
Ethiopia,9822624,ETH,SNNP,Guraghe,2005,875.3
Ethiopia,9832615,ETH,SNNP,Guraghe,2005,264.6
Ethiopia,9832616,ETH,SNNP,Guraghe,2005,1702.9
Ethiopia,9832617,ETH,SNNP,Guraghe,2005,36.9
Ethiopia,9832618,ETH,SNNP,Guraghe,2005,34.4
Ethiopia,9832619,ETH,SNNP,Guraghe,2005,34.8
Ethiopia,9832620,ETH,SNNP,Guraghe,2005,37.3
Ethiopia,9832621,ETH,SNNP,Guraghe,2005,1127.7
Ethiopia,9832622,ETH,SNNP,Guraghe,2005,38.4
Ethiopia,9832623,ETH,SNNP,Guraghe,2005,28.6
Ethiopia,9842614,ETH,SNNP,Guraghe,2005,275.5
Ethiopia,9842615,ETH,SNNP,Guraghe,2005,388.5
Ethiopia,9842616,ETH,SNNP,Guraghe,2005,36.1
Ethiopia,9842617,ETH,SNNP,Guraghe,2005,37.1
Ethiopia,9842618,ETH,SNNP,Guraghe,2005,0.0
Ethiopia,9842620,ETH,SNNP,Guraghe,2005,38.1
Ethiopia,9842621,ETH,SNNP,Guraghe,2005,36.0
Ethiopia,9842622,ETH,SNNP,Guraghe,2005,0.0
Ethiopia,9842623,ETH,SNNP,Guraghe,2005,0.0
Ethiopia,9852614,ETH,SNNP,Guraghe,2005,376.3
Ethiopia,9852615,ETH,SNNP,Guraghe,2005,472.9
Ethiopia,9852616,ETH,SNNP,Guraghe,2005,0.0
Ethiopia,9852617,ETH,SNNP,Guraghe,2005,34.7
Ethiopia,9852622,ETH,SNNP,Guraghe,2005,37.7
Ethiopia,9852623,ETH,SNNP,Guraghe,2005,0.0
Ethiopia,9862614,ETH,SNNP,Guraghe,2005,389.9
Ethiopia,9862615,ETH,SNNP,Guraghe,2005,479.9
Ethiopia,9862616,ETH,SNNP,Guraghe,2005,37.0
Ethiopia,9862617,ETH,SNNP,Guraghe,2005,0.0
Ethiopia,9872615,ETH,SNNP,Guraghe,2005,39.9
Ethiopia,9862613,ETH,SNNP,Hadiya,2005,42.8
Ethiopia,9872613,ETH,SNNP,Hadiya,2005,836.9
Ethiopia,9872614,ETH,SNNP,Hadiya,2005,1204.7
Ethiopia,9872616,ETH,SNNP,Hadiya,2005,529.7
Ethiopia,9872617,ETH,SNNP,Hadiya,2005,531.0
Ethiopia,9882613,ETH,SNNP,Hadiya,2005,1092.6
Ethiopia,9882614,ETH,SNNP,Hadiya,2005,536.6
Ethiopia,9882615,ETH,SNNP,Hadiya,2005,550.6
Ethiopia,9882616,ETH,SNNP,Hadiya,2005,528.7
Ethiopia,9882617,ETH,SNNP,Hadiya,2005,530.1
Ethiopia,9892611,ETH,SNNP,Hadiya,2005,0.0
Ethiopia,9892612,ETH,SNNP,Hadiya,2005,767.1
Ethiopia,9892613,ETH,SNNP,Hadiya,2005,0.0
Ethiopia,9892614,ETH,SNNP,Hadiya,2005,542.1
Ethiopia,9892615,ETH,SNNP,Hadiya,2005,555.1
Ethiopia,9892616,ETH,SNNP,Hadiya,2005,5062.4
Ethiopia,9892617,ETH,SNNP,Hadiya,2005,0.0
Ethiopia,9902611,ETH,SNNP,Hadiya,2005,36.6
Ethiopia,9902612,ETH,SNNP,Hadiya,2005,532.2
Ethiopia,9902613,ETH,SNNP,Hadiya,2005,538.1
Ethiopia,9902614,ETH,SNNP,Hadiya,2005,539.9
Ethiopia,9902615,ETH,SNNP,Hadiya,2005,0.0
Ethiopia,9902616,ETH,SNNP,Hadiya,2005,0.0
Ethiopia,9902617,ETH,SNNP,Hadiya,2005,0.0
Ethiopia,9912611,ETH,SNNP,Hadiya,2005,525.3
Ethiopia,9912612,ETH,SNNP,Hadiya,2005,506.7
Ethiopia,9912613,ETH,SNNP,Hadiya,2005,0.0
Ethiopia,9912614,ETH,SNNP,Hadiya,2005,539.6
Ethiopia,9912616,ETH,SNNP,Hadiya,2005,0.0
Ethiopia,9912617,ETH,SNNP,Hadiya,2005,4195.1
Ethiopia,9922610,ETH,SNNP,Hadiya,2005,76.5
Ethiopia,9922611,ETH,SNNP,Hadiya,2005,534.1
Ethiopia,9922612,ETH,SNNP,Hadiya,2005,544.2
Ethiopia,9922613,ETH,SNNP,Hadiya,2005,548.9
Ethiopia,9932612,ETH,SNNP,Hadiya,2005,7084.9
Ethiopia,9942616,ETH,SNNP,Hadiya,2005,0.0
Ethiopia,9942617,ETH,SNNP,Hadiya,2005,0.0
Ethiopia,9952614,ETH,SNNP,Hadiya,2005,523.9
Ethiopia,9952615,ETH,SNNP,Hadiya,2005,0.0
Ethiopia,9952616,ETH,SNNP,Hadiya,2005,528.2
Ethiopia,9952617,ETH,SNNP,Hadiya,2005,0.0
Ethiopia,9862590,ETH,SNNP,Kaffa,2005,27.2
Ethiopia,9882590,ETH,SNNP,Kaffa,2005,5.3
Ethiopia,9882592,ETH,SNNP,Kaffa,2005,27.7
Ethiopia,9892588,ETH,SNNP,Kaffa,2005,13.8
Ethiopia,9892589,ETH,SNNP,Kaffa,2005,26.8
Ethiopia,9902588,ETH,SNNP,Kaffa,2005,3.2
Ethiopia,9912596,ETH,SNNP,Kaffa,2005,20.5
Ethiopia,9922591,ETH,SNNP,Kaffa,2005,27.6
Ethiopia,9922594,ETH,SNNP,Kaffa,2005,11.5
Ethiopia,9922595,ETH,SNNP,Kaffa,2005,39.6
Ethiopia,9922596,ETH,SNNP,Kaffa,2005,42.9
Ethiopia,9922597,ETH,SNNP,Kaffa,2005,163.3
Ethiopia,9932590,ETH,SNNP,Kaffa,2005,47.0
Ethiopia,9932591,ETH,SNNP,Kaffa,2005,69.4
Ethiopia,9932592,ETH,SNNP,Kaffa,2005,47.1
Ethiopia,9932594,ETH,SNNP,Kaffa,2005,41.4
Ethiopia,9932595,ETH,SNNP,Kaffa,2005,244.6
Ethiopia,9932599,ETH,SNNP,Kaffa,2005,42.4
Ethiopia,9932600,ETH,SNNP,Kaffa,2005,41.1
Ethiopia,9942589,ETH,SNNP,Kaffa,2005,23.8
Ethiopia,9942590,ETH,SNNP,Kaffa,2005,25.6
Ethiopia,9942591,ETH,SNNP,Kaffa,2005,4139.3
Ethiopia,9942592,ETH,SNNP,Kaffa,2005,0.0
Ethiopia,9942593,ETH,SNNP,Kaffa,2005,19.0
Ethiopia,9942594,ETH,SNNP,Kaffa,2005,0.0
Ethiopia,9942595,ETH,SNNP,Kaffa,2005,85.4
Ethiopia,9942596,ETH,SNNP,Kaffa,2005,548.8
Ethiopia,9942597,ETH,SNNP,Kaffa,2005,37.4
Ethiopia,9942598,ETH,SNNP,Kaffa,2005,40.9
Ethiopia,9942599,ETH,SNNP,Kaffa,2005,42.0
Ethiopia,9942600,ETH,SNNP,Kaffa,2005,42.3
Ethiopia,9942601,ETH,SNNP,Kaffa,2005,41.2
Ethiopia,9952590,ETH,SNNP,Kaffa,2005,48.0
Ethiopia,9952591,ETH,SNNP,Kaffa,2005,19.5
Ethiopia,9952592,ETH,SNNP,Kaffa,2005,5.1
Ethiopia,9952593,ETH,SNNP,Kaffa,2005,8.1
Ethiopia,9952594,ETH,SNNP,Kaffa,2005,15.2
Ethiopia,9952595,ETH,SNNP,Kaffa,2005,15.2
Ethiopia,9952597,ETH,SNNP,Kaffa,2005,33.5
Ethiopia,9952598,ETH,SNNP,Kaffa,2005,42.9
Ethiopia,9952599,ETH,SNNP,Kaffa,2005,36.3
Ethiopia,9952600,ETH,SNNP,Kaffa,2005,26.9
Ethiopia,9962590,ETH,SNNP,Kaffa,2005,47.8
Ethiopia,9962593,ETH,SNNP,Kaffa,2005,7.9
Ethiopia,9962594,ETH,SNNP,Kaffa,2005,1737.3
Ethiopia,9962595,ETH,SNNP,Kaffa,2005,15.6
Ethiopia,9962598,ETH,SNNP,Kaffa,2005,34.0
Ethiopia,9962599,ETH,SNNP,Kaffa,2005,0.0
Ethiopia,9972594,ETH,SNNP,Kaffa,2005,712.7
Ethiopia,9912615,ETH,SNNP,Kembata Alaba Tembaro,2005,638.7
Ethiopia,9922614,ETH,SNNP,Kembata Alaba Tembaro,2005,655.0
Ethiopia,9922615,ETH,SNNP,Kembata Alaba Tembaro,2005,649.0
Ethiopia,9922616,ETH,SNNP,Kembata Alaba Tembaro,2005,0.0
Ethiopia,9922617,ETH,SNNP,Kembata Alaba Tembaro,2005,0.0
Ethiopia,9932610,ETH,SNNP,Kembata Alaba Tembaro,2005,623.8
Ethiopia,9932611,ETH,SNNP,Kembata Alaba Tembaro,2005,634.5
Ethiopia,9932613,ETH,SNNP,Kembata Alaba Tembaro,2005,642.2
Ethiopia,9932614,ETH,SNNP,Kembata Alaba Tembaro,2005,0.0
Ethiopia,9932615,ETH,SNNP,Kembata Alaba Tembaro,2005,0.0
Ethiopia,9932616,ETH,SNNP,Kembata Alaba Tembaro,2005,0.0
Ethiopia,9932617,ETH,SNNP,Kembata Alaba Tembaro,2005,5468.3
Ethiopia,9942612,ETH,SNNP,Kembata Alaba Tembaro,2005,0.0
Ethiopia,9942613,ETH,SNNP,Kembata Alaba Tembaro,2005,633.8
Ethiopia,9942614,ETH,SNNP,Kembata Alaba Tembaro,2005,0.0
Ethiopia,9942615,ETH,SNNP,Kembata Alaba Tembaro,2005,0.0
Ethiopia,10142610,ETH,SNNP,Konso Special Woreda,2005,5.1
Ethiopia,10142611,ETH,SNNP,Konso Special Woreda,2005,8.0
Ethiopia,10152607,ETH,SNNP,Konso Special Woreda,2005,6.7
Ethiopia,10152608,ETH,SNNP,Konso Special Woreda,2005,6.1
Ethiopia,10162607,ETH,SNNP,Konso Special Woreda,2005,5.4
Ethiopia,10162608,ETH,SNNP,Konso Special Woreda,2005,9.9
Ethiopia,10172605,ETH,SNNP,Konso Special Woreda,2005,0.0
Ethiopia,10172608,ETH,SNNP,Konso Special Woreda,2005,7.0
Ethiopia,10172609,ETH,SNNP,Konso Special Woreda,2005,8.2
Ethiopia,10182606,ETH,SNNP,Konso Special Woreda,2005,1.6
Ethiopia,9942602,ETH,SNNP,Konta Special Woreda,2005,297.1
Ethiopia,9952601,ETH,SNNP,Konta Special Woreda,2005,0.7
Ethiopia,9952602,ETH,SNNP,Konta Special Woreda,2005,0.7
Ethiopia,9962600,ETH,SNNP,Konta Special Woreda,2005,0.3
Ethiopia,9962601,ETH,SNNP,Konta Special Woreda,2005,0.0
Ethiopia,9962602,ETH,SNNP,Konta Special Woreda,2005,0.0
Ethiopia,9972599,ETH,SNNP,Konta Special Woreda,2005,0.0
Ethiopia,9872586,ETH,SNNP,Shaka,2005,0.3
Ethiopia,9872587,ETH,SNNP,Shaka,2005,0.1
Ethiopia,9882586,ETH,SNNP,Shaka,2005,0.5
Ethiopia,9882587,ETH,SNNP,Shaka,2005,0.3
Ethiopia,9892586,ETH,SNNP,Shaka,2005,0.3
Ethiopia,9932585,ETH,SNNP,Shaka,2005,0.4
Ethiopia,9932586,ETH,SNNP,Shaka,2005,143.9
Ethiopia,9942585,ETH,SNNP,Shaka,2005,0.3
Ethiopia,9942586,ETH,SNNP,Shaka,2005,0.4
Ethiopia,9942587,ETH,SNNP,Shaka,2005,0.3
Ethiopia,9942588,ETH,SNNP,Shaka,2005,0.3
Ethiopia,9952621,ETH,SNNP,Sidama,2005,0.0
Ethiopia,9962620,ETH,SNNP,Sidama,2005,11.4
Ethiopia,9962621,ETH,SNNP,Sidama,2005,0.0
Ethiopia,9962622,ETH,SNNP,Sidama,2005,0.2
Ethiopia,9962623,ETH,SNNP,Sidama,2005,0.2
Ethiopia,9962624,ETH,SNNP,Sidama,2005,10.3
Ethiopia,9972619,ETH,SNNP,Sidama,2005,0.0
Ethiopia,9972620,ETH,SNNP,Sidama,2005,12.2
Ethiopia,9972621,ETH,SNNP,Sidama,2005,0.0
Ethiopia,9972622,ETH,SNNP,Sidama,2005,12.4
Ethiopia,9972623,ETH,SNNP,Sidama,2005,11.7
Ethiopia,9972624,ETH,SNNP,Sidama,2005,11.4
Ethiopia,9982618,ETH,SNNP,Sidama,2005,0.2
Ethiopia,9982619,ETH,SNNP,Sidama,2005,0.0
Ethiopia,9982620,ETH,SNNP,Sidama,2005,1526.9
Ethiopia,9982621,ETH,SNNP,Sidama,2005,12.8
Ethiopia,9982622,ETH,SNNP,Sidama,2005,12.9
Ethiopia,9982623,ETH,SNNP,Sidama,2005,0.0
Ethiopia,9982624,ETH,SNNP,Sidama,2005,13.2
Ethiopia,9982625,ETH,SNNP,Sidama,2005,12.1
Ethiopia,9992618,ETH,SNNP,Sidama,2005,0.0
Ethiopia,9992619,ETH,SNNP,Sidama,2005,10.4
Ethiopia,9992620,ETH,SNNP,Sidama,2005,0.0
Ethiopia,9992621,ETH,SNNP,Sidama,2005,12.4
Ethiopia,9992622,ETH,SNNP,Sidama,2005,11.9
Ethiopia,9992623,ETH,SNNP,Sidama,2005,11.3
Ethiopia,10002620,ETH,SNNP,Sidama,2005,0.0
Ethiopia,10002621,ETH,SNNP,Sidama,2005,11.5
Ethiopia,10002622,ETH,SNNP,Sidama,2005,11.5
Ethiopia,10002623,ETH,SNNP,Sidama,2005,11.5
Ethiopia,10002624,ETH,SNNP,Sidama,2005,12.2
Ethiopia,10002625,ETH,SNNP,Sidama,2005,10.8
Ethiopia,10012617,ETH,SNNP,Sidama,2005,0.0
Ethiopia,10012620,ETH,SNNP,Sidama,2005,11.7
Ethiopia,10012621,ETH,SNNP,Sidama,2005,11.3
Ethiopia,10012622,ETH,SNNP,Sidama,2005,10.1
Ethiopia,10012623,ETH,SNNP,Sidama,2005,11.0
Ethiopia,10012624,ETH,SNNP,Sidama,2005,11.7
Ethiopia,10012625,ETH,SNNP,Sidama,2005,12.3
Ethiopia,10012626,ETH,SNNP,Sidama,2005,12.8
Ethiopia,10012627,ETH,SNNP,Sidama,2005,12.7
Ethiopia,10012628,ETH,SNNP,Sidama,2005,8.7
Ethiopia,10022618,ETH,SNNP,Sidama,2005,0.0
Ethiopia,10022620,ETH,SNNP,Sidama,2005,7.8
Ethiopia,10022621,ETH,SNNP,Sidama,2005,10.9
Ethiopia,10022622,ETH,SNNP,Sidama,2005,1399.1
Ethiopia,10022623,ETH,SNNP,Sidama,2005,1348.7
Ethiopia,10022624,ETH,SNNP,Sidama,2005,11.1
Ethiopia,10022625,ETH,SNNP,Sidama,2005,10.9
Ethiopia,10022626,ETH,SNNP,Sidama,2005,11.3
Ethiopia,10022627,ETH,SNNP,Sidama,2005,11.7
Ethiopia,10022628,ETH,SNNP,Sidama,2005,12.6
Ethiopia,10022629,ETH,SNNP,Sidama,2005,7.5
Ethiopia,10032620,ETH,SNNP,Sidama,2005,9.5
Ethiopia,10032621,ETH,SNNP,Sidama,2005,9.9
Ethiopia,10032622,ETH,SNNP,Sidama,2005,10.2
Ethiopia,10032624,ETH,SNNP,Sidama,2005,11.3
Ethiopia,10032625,ETH,SNNP,Sidama,2005,9.6
Ethiopia,10032626,ETH,SNNP,Sidama,2005,473.7
Ethiopia,10032627,ETH,SNNP,Sidama,2005,9.6
Ethiopia,10032628,ETH,SNNP,Sidama,2005,12.1
Ethiopia,10042628,ETH,SNNP,Sidama,2005,7.9
Ethiopia,10042629,ETH,SNNP,Sidama,2005,5.9
Ethiopia,10042630,ETH,SNNP,Sidama,2005,3.4
Ethiopia,10052629,ETH,SNNP,Sidama,2005,5.8
Ethiopia,9842619,ETH,SNNP,Siltie,2005,529.2
Ethiopia,9852618,ETH,SNNP,Siltie,2005,0.0
Ethiopia,9852619,ETH,SNNP,Siltie,2005,524.3
Ethiopia,9852620,ETH,SNNP,Siltie,2005,0.0
Ethiopia,9852621,ETH,SNNP,Siltie,2005,0.0
Ethiopia,9862618,ETH,SNNP,Siltie,2005,527.6
Ethiopia,9862619,ETH,SNNP,Siltie,2005,512.9
Ethiopia,9862620,ETH,SNNP,Siltie,2005,0.0
